id,text,created_at,vote_total,comment_count,alias,group_id,index_code,text_length,comment_ratio,high_engagement,created_hour,created_day,text_clean
dab3daeb-9240-49a9-a01b-e41dcdc911d0,Just put my uggs on without socks for the first time. Shoutout y’all white girls this is lowkey the method 🤫,2025-11-14 02:07:29.878000+00:00,21,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,e7FCknjk,108,0.0,0,2,2025-11-14,just put my uggs on without socks for the first time. shoutout y’all white girls this is lowkey the method shushing_face
b533546e-d450-477f-bec1-49f2eeaf57c2,is broken finger bass guy single PLEASE 🙏,2025-11-14 04:16:16.751000+00:00,17,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,z3OlkdAW,41,0.2222222222222222,1,4,2025-11-14,is broken finger bass guy single please folded_hands
6f4755f7-0fb6-45c7-9dae-0319e59279ee,qdoba been so skimpy w their portions,2025-11-13 16:41:24.738000+00:00,49,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,SA4uAJmO,37,0.0,0,16,2025-11-13,qdoba been so skimpy w their portions
e34b6087-c8f1-4e5e-b076-8ad7b52a98a8,NO CHEESE AT WINE AND CHEESE #SCAM,2025-11-13 04:00:21.487000+00:00,154,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,3zg23rT0,34,0.01935483870967742,0,4,2025-11-13,no cheese at wine and cheese #scam
f596385e-3469-46cd-a9e6-c428922ca9f2,Imagine you pull up to F and there’s a fucking sub Saharan elephant in the courtyard then what do you do,2025-11-13 08:36:33.428000+00:00,95,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,r8DAfVNC,104,0.03125,0,8,2025-11-13,imagine you pull up to f and there’s a fucking sub saharan elephant in the courtyard then what do you do
01b8a707-2f2b-40d4-88e9-4c83793ff50a,Unbelievable season from the men’s soccer team…,2025-11-13 05:17:28.106000+00:00,112,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,p8NqpNBO,47,0.0,0,5,2025-11-13,unbelievable season from the men’s soccer team…
73784450-9477-4c0b-b3a8-15d19dc972c4,"If you are sick, dont go to class and cough your ass off please",2025-11-13 13:51:18.950000+00:00,52,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,FnFW4TzI,63,0.018867924528301886,0,13,2025-11-13,"if you are sick, dont go to class and cough your ass off please"
8ea58254-758a-429f-bcbf-6061d1d0259e,"I’d be so interested to see how Trump supporters defend him after these emails. We’ve known for a while but now with them especially, any of his supporters are supporting sex trafficking.",2025-11-13 13:14:08.675000+00:00,55,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,s5oXrS4T,187,0.0,0,13,2025-11-13,"i’d be so interested to see how trump supporters defend him after these emails. we’ve known for a while but now with them especially, any of his supporters are supporting sex trafficking."
53ca9deb-fd6a-451c-ace1-9205121d9ac1,do you guys think non low income students should shop at lula bells? ik they can but im wondering if they should? im personally pretty conflicted about it so plz lmk what yall think,2025-11-13 12:27:49.841000+00:00,58,8,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ipNDfCJd,181,0.13559322033898305,1,12,2025-11-13,do you guys think non low income students should shop at lula bells? ik they can but im wondering if they should? im personally pretty conflicted about it so plz lmk what yall think
7b8f6a31-9840-4b73-acdd-3ce13b20e9fe,You know how much we all hate add-drop morning? Yeah? So that’s how class selection without webtree goes. Is that REALLY what y’all want? No. Webtree is awesome. The frustrating thing is the lack of sections and seats in classes. THAT’S our enemy.,2025-11-12 18:59:38.477000+00:00,303,8,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,99nIjWb1,247,0.02631578947368421,0,18,2025-11-12,you know how much we all hate add-drop morning? yeah? so that’s how class selection without webtree goes. is that really what y’all want? no. webtree is awesome. the frustrating thing is the lack of sections and seats in classes. that’s our enemy.
e8e9120b-805f-47af-b803-ded0f3324240,I just walked by a guy having a standoff with a yelling squirrel,2025-11-13 15:02:55.985000+00:00,44,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,AGL9FESL,64,0.0,0,15,2025-11-13,i just walked by a guy having a standoff with a yelling squirrel
3c4c579c-edad-42e3-a8fe-53536d6daa8b,Should I go out this Friday or Saturday,2025-11-14 03:47:47.949000+00:00,12,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,H5Cx3MkH,39,0.0,0,3,2025-11-14,should i go out this friday or saturday
bef61da2-0aae-4f32-b352-27d31e952e79,College Post Office has free green books!!,2025-11-14 14:57:59.284000+00:00,4,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,B7mc9pXd,42,0.0,0,14,2025-11-14,college post office has free green books!!
970d3076-751b-499f-bdf0-afb603f0480b,Thank you Men’s Soccer for an unbelievable season ❤️❤️❤️,2025-11-13 03:32:31.902000+00:00,104,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,LgDvJfSB,56,0.0,0,3,2025-11-13,thank you men’s soccer for an unbelievable season red_heart red_heart red_heart
e6be771c-5183-4a1b-b2d3-c8eb902f8bd2,My poop smells like wine and cheese,2025-11-13 19:56:44.726000+00:00,22,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,yS5rrHgI,35,0.0,0,19,2025-11-13,my poop smells like wine and cheese
972b6442-5f3d-4eb7-8c19-046416bd09a8,Commons Market has free green books as well,2025-11-14 16:39:32.573000+00:00,3,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,FTC0TUZG,43,0.0,0,16,2025-11-14,commons market has free green books as well
0449849f-24f9-4200-aa25-0df006c5abb7,Is this the last weekend to go out?,2025-11-14 04:41:27.330000+00:00,9,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,7SMWvfBi,35,0.1,1,4,2025-11-14,is this the last weekend to go out?
bfbf82d5-0165-42cc-96c9-007b24bef077,man. i think my friends hate me. i ask them if they want to go to lunch with me and hang out and it’s always “i can’t go”. but they never/rarely ask me to hang out with them :/,2025-11-13 16:10:14.332000+00:00,29,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,HLwUy4JD,176,0.06666666666666667,1,16,2025-11-13,man. i think my friends hate me. i ask them if they want to go to lunch with me and hang out and it’s always “i can’t go”. but they never/rarely ask me to hang out with them :/
ce1e263e-e51c-4df6-8c9c-4e0cb1b780f4,Need someone to help me forget the horrors of this week,2025-11-15 03:10:30.774000+00:00,1,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,fKRcUm0J,55,0.0,0,3,2025-11-15,need someone to help me forget the horrors of this week
7aa749b8-8bd7-4429-9458-13d56da8bde0,Nummit barista rankings??,2025-11-14 03:01:22.016000+00:00,10,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,LxXjgBmg,25,0.09090909090909091,1,3,2025-11-14,nummit barista rankings??
200966a9-096a-4e93-ae9e-33419174358d,Who wins with all their powers,2025-11-15 02:58:31+00:00,1,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,lsZepeor,30,1.5,1,2,2025-11-15,who wins with all their powers
f19cc726-22f9-40f3-8ecf-404b5bcc01d2,who wants cake at watts…,2025-11-14 03:48:42.074000+00:00,9,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,EFniSbwX,24,0.2,1,3,2025-11-14,who wants cake at watts…
dfe9476f-b54e-4e66-83f1-714e85ef6a2a,How is the drowsy chaperone?,2025-11-13 18:33:40.147000+00:00,21,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,BXdp3Z5R,28,0.13636363636363635,1,18,2025-11-13,how is the drowsy chaperone?
0249c2ac-06fd-4000-ac23-0c8ea2bbfccb,How am I expected to function in these conditions (the weeks leading up to Thanksgiving break),2025-11-13 03:53:53.304000+00:00,81,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,iYQbeGmU,94,0.0,0,3,2025-11-13,how am i expected to function in these conditions (the weeks leading up to thanksgiving break)
7d7bc271-73d0-4340-83d1-143e0f3a844b,"Once again, I have a bio4life afternoon lab. I will trade it for a morning lab or any sort of chem lab. Please. I will pay you and do whatever because at this rate I will legitimately not be graduating. Add-drop ends at 5 I NEED 2 classes for next sem",2025-11-14 18:18:06.177000+00:00,2,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,tjP232ft,251,0.6666666666666666,1,18,2025-11-14,"once again, i have a bio4life afternoon lab. i will trade it for a morning lab or any sort of chem lab. please. i will pay you and do whatever because at this rate i will legitimately not be graduating. add-drop ends at 5 i need 2 classes for next sem"
2942a837-bce0-47f6-9d2a-66a01755f3c8,At wine & cheese,2025-11-13 07:45:19.914000+00:00,50,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,pspwshe8,16,0.0196078431372549,0,7,2025-11-13,at wine & cheese
d1cc78e8-7c7e-491e-a282-3e1660dfb3fa,Thanksgiving break is 9 days away. We can do this everyone.,2025-11-12 14:43:13.293000+00:00,244,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,utH4yzlX,59,0.012244897959183673,0,14,2025-11-12,thanksgiving break is 9 days away. we can do this everyone.
d86b7792-ba3f-48b6-93d1-13018b26cc48,Happy birthday Boone,2025-11-13 00:53:36.965000+00:00,71,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,o80fIcNF,20,0.0,0,0,2025-11-13,happy birthday boone
390e486b-6841-49e4-bd5f-cf2702690e5f,Did anyone see someone walking around/away from Flowe carrying a red Davidson camping chair? Because they stole it from outside my apartment and I would very much like to get it back. If you happen to be the dickhead that took it you should return it ngl,2025-11-13 07:44:11.802000+00:00,47,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,cxEXWAFX,254,0.08333333333333333,1,7,2025-11-13,did anyone see someone walking around/away from flowe carrying a red davidson camping chair? because they stole it from outside my apartment and i would very much like to get it back. if you happen to be the dickhead that took it you should return it ngl
40c3a844-baa2-4d9c-b4b9-bf7839b9d6eb,"to the girl in the library talking about her highschool drama on the phone about a girl DYING at a house party and the sga president who will find out by Friday if she’s getting suspended, please keep us updated I’m shaking in my boots #nojudgement",2025-11-13 06:27:11.793000+00:00,53,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ZQlnaA3M,248,0.018518518518518517,0,6,2025-11-13,"to the girl in the library talking about her highschool drama on the phone about a girl dying at a house party and the sga president who will find out by friday if she’s getting suspended, please keep us updated i’m shaking in my boots #nojudgement"
aafa39b9-7036-436f-9b8b-cb6b8cae9be0,Who even is FC?,2025-11-14 03:33:09.723000+00:00,7,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,xP4aM0Qr,15,0.125,1,3,2025-11-14,who even is fc?
fac4371f-5e4e-4a36-91f3-013f8fa4d001,This is the most SAE shit I’ve ever seen,2025-11-13 03:06:34.574000+00:00,72,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,0XnocmRE,40,0.0273972602739726,0,3,2025-11-13,this is the most sae shit i’ve ever seen
f0e2e148-894a-4635-95d7-2e440e0ca951,"Hi I'm collecting data for a study on gamer responses to reviews and online protest. Should only take 8-10 mins and completely anonymous! Please please please fill out tysm!! 

https://forms.gle/fyFpCpUkzQoufGMf7",2025-11-13 19:55:53.173000+00:00,14,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,5NWTf7RD,212,0.0,0,19,2025-11-13,hi i'm collecting data for a study on gamer responses to reviews and online protest. should only take 8-10 mins and completely anonymous! please please please fill out tysm!!
9effb242-3fdf-4b62-93b3-b5b262251eee,Doba falling off bc this morning I paid 17.50 for a burrito whereas at chick fila the same price I just got a combo meal with a shake and an additional order of fries. I’m a junior but I remember my freshman year doba portions were hella small. Plz fix it,2025-11-13 19:24:37.412000+00:00,14,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,CssXE8lU,255,0.13333333333333333,1,19,2025-11-13,doba falling off bc this morning i paid 17.50 for a burrito whereas at chick fila the same price i just got a combo meal with a shake and an additional order of fries. i’m a junior but i remember my freshman year doba portions were hella small. plz fix it
4c87e833-2113-4fe1-a53d-1fd5cc741f1f,Me going up to the SAE risk managers to ask for my 10th glass of wine tn,2025-11-13 00:50:44.139000+00:00,83,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,HUiFt1pk,72,0.0,0,0,2025-11-13,me going up to the sae risk managers to ask for my 10th glass of wine tn
e38310c9-7200-484a-9448-34d5fa726e36,Bhouse? Heard phi delt covering it tonight,2025-11-14 02:24:29.875000+00:00,6,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ZqvZxigG,42,0.14285714285714285,1,2,2025-11-14,bhouse? heard phi delt covering it tonight
cf5e3090-08bd-40fb-9a31-5b39047f0303,how can i sign up for more amazon giftcard psych surveys..,2025-11-14 04:05:55.201000+00:00,5,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,012RQ0nJ,58,0.0,0,4,2025-11-14,how can i sign up for more amazon giftcard psych surveys..
b2cddcaa-b6cb-48c5-99c5-81232dc00361,can i get a good grade for being pure of heart pleaseeeeee,2025-11-12 21:11:43.890000+00:00,94,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,VDQGQx3Q,58,0.0,0,21,2025-11-12,can i get a good grade for being pure of heart pleaseeeeee
419bf336-7b35-4abc-ba64-df81692e8280,,2025-11-14 03:46:10.311000+00:00,5,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,gsMMUfQh,0,0.0,0,3,2025-11-14,
f9a29401-4fac-4066-9723-1a120cf77640,I am so fucking excited for thanksgiving.,2025-11-12 22:08:27.913000+00:00,84,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,pCZntAY0,41,0.03529411764705882,0,22,2025-11-12,i am so fucking excited for thanksgiving.
eeaf43de-2a54-472d-99b3-36ca50c94822,lol I quit on my second day working there because of her,2025-11-13 02:28:33.963000+00:00,54,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,fBexoi3Z,56,0.0,0,2,2025-11-13,lol i quit on my second day working there because of her
5b3815b8-b85b-476b-86bd-1ae87348db92,Boone is so mf back,2025-11-13 03:33:51.828000+00:00,35,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,hOYcRYtM,19,0.0,0,3,2025-11-13,boone is so mf back
5229ce38-7b70-4703-b048-020ab7cb2184,guys taking the Steve Harrington poster from commons is not honor code. that was supposed to go in MY dorm.,2025-11-12 23:07:21.628000+00:00,68,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Egv1rAYg,107,0.0,0,23,2025-11-12,guys taking the steve harrington poster from commons is not honor code. that was supposed to go in my dorm.
07a2cf75-8ff0-4f6d-96f1-01b7c9696f66,If you are singing or whistling in fibs respectfully shut the fuck up where is ur common sense,2025-11-12 22:30:35.907000+00:00,72,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Ku9QuPGg,94,0.0410958904109589,0,22,2025-11-12,if you are singing or whistling in fibs respectfully shut the fuck up where is ur common sense
f33dadfa-b89f-4c8e-8190-35f99cca152f,Why does the stranger things risotto taste like ash and smoke,2025-11-13 00:19:53.409000+00:00,59,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,HzqULDQJ,61,0.016666666666666666,0,0,2025-11-13,why does the stranger things risotto taste like ash and smoke
f4aa9244-c6e0-4136-902e-a9ea449080ba,watch out for the.squibbler,2025-11-14 03:44:30.655000+00:00,4,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,IVEBXCYe,27,0.2,1,3,2025-11-14,watch out for the.squibbler
dc4a21c5-fa5d-4207-a424-5f4a6ba25985,Thanksgiving break is gonna be so good after this next week and a half,2025-11-13 03:19:36.839000+00:00,41,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,nYYuYKhR,70,0.0,0,3,2025-11-13,thanksgiving break is gonna be so good after this next week and a half
3e47fd38-b7d8-43d1-8687-d1c504f8396a,Bets on our next brand partnership????,2025-11-14 02:58:38.725000+00:00,4,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,BKtxsdbx,38,0.0,0,2,2025-11-14,bets on our next brand partnership????
ea5da41d-1c66-413c-b109-e3fa301c4e5f,All International students should try to get locked down with an American student so maybe you marry them and then you don’t get deported. Think smarter.,2025-11-12 19:24:05.628000+00:00,82,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,OLLrpi1Z,153,0.024096385542168676,0,19,2025-11-12,all international students should try to get locked down with an american student so maybe you marry them and then you don’t get deported. think smarter.
be800d2c-c6f2-4674-be44-b3f71a8847a7,The way Hunter Adam been moving to start the season,2025-11-12 12:34:12.343000+00:00,157,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,atM0hoHy,51,0.0189873417721519,0,12,2025-11-12,the way hunter adam been moving to start the season
392a418d-daf5-427b-b363-16cd2108c541,It has never felt more like a Friday,2025-11-12 20:42:58.390000+00:00,62,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,iN2WxgHl,36,0.0,0,20,2025-11-12,it has never felt more like a friday
4a4d360b-c95b-46ea-81c4-b993077a2205,Does anyone know where a scale would be around campus? I need to weigh myself for an application and haven’t done that since the summer.,2025-11-14 15:41:21.519000+00:00,1,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,RT0tNPgv,136,1.0,1,15,2025-11-14,does anyone know where a scale would be around campus? i need to weigh myself for an application and haven’t done that since the summer.
599f4340-9649-48a9-b77d-31218dfe3bab,My favorite thing about the SUPER republicans on campus is that they’re genuinely not good people. Just watched one throw trash at a squirrel,2025-11-12 14:01:18.987000+00:00,108,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,xVn3YU7L,141,0.027522935779816515,0,14,2025-11-12,my favorite thing about the super republicans on campus is that they’re genuinely not good people. just watched one throw trash at a squirrel
6d8f01e9-a120-440e-be33-804f4b6cfdb0,are you in davidson over thanksgiving? well do i have an opportunity for you! someone please will you babysit my very well behaved fish you just need to feed him once a day or so. I WILL PAY YOU! DM ME PLEASE! THANK YOU😘😘,2025-11-12 23:33:26.429000+00:00,43,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,zeMHh928,221,0.022727272727272728,0,23,2025-11-12,are you in davidson over thanksgiving? well do i have an opportunity for you! someone please will you babysit my very well behaved fish you just need to feed him once a day or so. i will pay you! dm me please! thank you face_blowing_a_kiss face_blowing_a_kiss
4bfaf1bd-86c2-4931-9ef5-1193a7347144,Just saw a guy who I know to be on the basketball team walking instead of scootering. I think I’m in love,2025-11-12 17:25:35.918000+00:00,75,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,KqT1Fiqr,105,0.0,0,17,2025-11-12,just saw a guy who i know to be on the basketball team walking instead of scootering. i think i’m in love
8d55cb42-a3da-4dd3-b79e-61113788680f,"To all the single women out there, here’s why you should go out with me:

PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE PLEASE",2025-11-13 01:45:49.620000+00:00,33,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,HWzU1rPn,143,0.08823529411764706,1,1,2025-11-13,"to all the single women out there, here’s why you should go out with me: please please please please please please please please please please"
d0f4a0b7-b551-42cd-8c4e-1a49b8321697,does Davidson have a rave/edm scene because i must satisfy my urge to feel something again,2025-11-13 05:03:09.303000+00:00,22,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,4Wd64gTy,90,0.0,0,5,2025-11-13,does davidson have a rave/edm scene because i must satisfy my urge to feel something again
c3c718e3-81c4-478a-884f-211718ff2a39,Do y’all think SAE will actually have good wine or at least any cheese this year? Aren’t all the guys in SAE trust fund babies? Invest in good shit.,2025-11-12 19:13:10.544000+00:00,55,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,lAFRlcZw,148,0.03571428571428571,0,19,2025-11-12,do y’all think sae will actually have good wine or at least any cheese this year? aren’t all the guys in sae trust fund babies? invest in good shit.
e2855881-9e03-4bf1-add3-4ebf094a6445,"Ahem. Your enemy is the class ceilings not your peers.
(Though yes it would be considerate if psych majors to not take more than two methods classes)",2025-11-12 15:44:28.010000+00:00,75,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,7JFxU4CZ,149,0.0,0,15,2025-11-12,ahem. your enemy is the class ceilings not your peers. (though yes it would be considerate if psych majors to not take more than two methods classes)
0748b67c-7e01-4f4a-a041-da6bd6aee15d,Anyone willing to trade their intro chem for afternoon Bio4Life? (any non-STEM seniors?). I’m a senior but my bio for life slot screwed me over and then I didn’t get a comeup in add-drop so atm I’m missing 2/3 credits I NEED to fucking graduate 😛,2025-11-13 12:17:51.715000+00:00,9,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,nq2GRzyf,246,0.0,0,12,2025-11-13,anyone willing to trade their intro chem for afternoon bio4life? (any non-stem seniors?). i’m a senior but my bio for life slot screwed me over and then i didn’t get a comeup in add-drop so atm i’m missing 2/3 credits i need to fucking graduate face_with_tongue
c4b996ed-b949-4ed4-84cd-bae64b01feb8,am i the only one that actually got my financial need met? like i am literally paying almost nothing to go here. i feel bad for ya’ll middle class people who lit cannot afford 50k a year :( even if fafsa says u can.,2025-11-12 15:33:26.912000+00:00,65,16,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,wg33QtI9,215,0.24242424242424243,1,15,2025-11-12,am i the only one that actually got my financial need met? like i am literally paying almost nothing to go here. i feel bad for ya’ll middle class people who lit cannot afford 50k a year :( even if fafsa says u can.
8bec8f8d-70dc-4cbd-89a4-39182796d12a,"Plz answer I wanna know too, never seen them before",2025-11-13 02:43:28.614000+00:00,20,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,SDswGAyR,51,0.0,0,2,2025-11-13,"plz answer i wanna know too, never seen them before"
3527b184-82d5-448d-a088-1866f190c0f5,If anyone sees a floral coin purse with a yellow bunny keychain… please let me know… i’m literally willing to pay a bounty to whoever finds it for me or let me know where they’ve seen it. I lost it yesterday.,2025-11-13 04:58:23.366000+00:00,16,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,abZPGSTM,208,0.11764705882352941,1,4,2025-11-13,if anyone sees a floral coin purse with a yellow bunny keychain… please let me know… i’m literally willing to pay a bounty to whoever finds it for me or let me know where they’ve seen it. i lost it yesterday.
2dd65c23-56b9-4aea-97bd-86f4430df6bc,Going to a high ranked college you would expect to be surrounded by civilised people but then you enter the restrooms and see toilets worse than gas stations,2025-11-12 08:20:35.190000+00:00,114,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,nv6Wpw7W,157,0.0,0,8,2025-11-12,going to a high ranked college you would expect to be surrounded by civilised people but then you enter the restrooms and see toilets worse than gas stations
a8058799-a5dd-40fe-bca4-3e12f61d017e,none of my friends wanted to go to wine and cheese with me,2025-11-13 03:30:01.461000+00:00,18,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,SgWnE4JN,58,0.0,0,3,2025-11-13,none of my friends wanted to go to wine and cheese with me
8a62fbb3-035f-407e-a2c4-bce6aff4af49,"questions: take 3 French courses & my wri101 next sem OR take 2 French courses, wri101, & intro to writing fiction w Flanagan 😰 (intended global lit theory & french major, classics minor btw)",2025-11-13 07:23:42.680000+00:00,12,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,dDFh8jcS,191,0.38461538461538464,1,7,2025-11-13,"questions: take 3 french courses & my wri101 next sem or take 2 french courses, wri101, & intro to writing fiction w flanagan anxious_face_with_sweat (intended global lit theory & french major, classics minor btw)"
165e113d-e14f-42f0-83cf-a1bcff701516,Go outside and look north,2025-11-12 04:57:45.274000+00:00,151,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,hruyNnEL,25,0.013157894736842105,0,4,2025-11-12,go outside and look north
ec0a6768-6156-434f-afda-831ff01ebe4b,gracefully sleeping tn after downing a bottle of wine,2025-11-12 23:04:49.105000+00:00,26,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,9QLEtAaN,53,0.0,0,23,2025-11-12,gracefully sleeping tn after downing a bottle of wine
ee6d7c35-97fb-40ad-9e43-858152211f18,Fourth sentelle guys😂😂😂,2025-11-12 16:24:44.754000+00:00,49,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,icqZbzv5,23,0.0,0,16,2025-11-12,fourth sentelle guys face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy
e776a911-db39-422e-81b2-49be6817c103,Can’t wait to see how the MAGA cult justifies this one…,2025-11-12 14:26:24.962000+00:00,58,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,DxOaypRV,55,0.03389830508474576,0,14,2025-11-12,can’t wait to see how the maga cult justifies this one…
772e393f-7425-4b3e-beb8-247d19486064,Typical SAE/Connor couple,2025-11-11 22:00:21.666000+00:00,277,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,hofMUIBZ,25,0.007194244604316547,0,22,2025-11-11,typical sae/connor couple
011e30ca-78f7-458a-b41f-5a6168e990e1,"The system itself isn’t even the problem.

The problem is the class ceilings and limited sections. There aren’t enough seats for the people we have here. That’s a major problem no matter how the class selection process works!",2025-11-12 18:50:00.057000+00:00,37,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,g9ddjxxR,225,0.02631578947368421,0,18,2025-11-12,the system itself isn’t even the problem. the problem is the class ceilings and limited sections. there aren’t enough seats for the people we have here. that’s a major problem no matter how the class selection process works!
0d02f8ce-12ce-4ae2-8f8b-26323076170c,Please give me your thoughts and experiences on Webtree as Im working on something and I understand there is a common ground of webtree being good but having a limiting amount of classes and seats negatively affects the general student population replyplz,2025-11-13 05:37:27.999000+00:00,13,6,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,7KuPaMi5,255,0.42857142857142855,1,5,2025-11-13,please give me your thoughts and experiences on webtree as im working on something and i understand there is a common ground of webtree being good but having a limiting amount of classes and seats negatively affects the general student population replyplz
f8eba3c4-565a-4827-8e9a-4b7063499e65,Do not wear sweats to wine and cheese,2025-11-13 03:40:43.589000+00:00,15,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,vh7cYwpZ,37,0.125,1,3,2025-11-13,do not wear sweats to wine and cheese
35d3af1c-3b8d-437c-99dc-ec63637166e1,does wine and cheese have cheese,2025-11-12 21:26:25.299000+00:00,27,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,b971GlDk,32,0.03571428571428571,0,21,2025-11-12,does wine and cheese have cheese
d6a5727d-cc66-4a45-9a0b-16f269957145,Davidson if they used our tuition towards useful things,2025-11-11 22:25:58.380000+00:00,220,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,xErENiUz,55,0.004524886877828055,0,22,2025-11-11,davidson if they used our tuition towards useful things
e01b1ab6-4f87-4b8f-9603-800226a8545b,Was texting and walking and almost got hit by a scooter. Who is at fault?,2025-11-13 18:44:21.516000+00:00,3,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,OvGFtYCS,73,0.5,1,18,2025-11-13,was texting and walking and almost got hit by a scooter. who is at fault?
