id,text,created_at,vote_total,comment_count,alias,group_id,index_code,text_clean,text_length,comment_ratio,high_engagement,created_hour,created_day,first_person_count,second_person_count,first_person_ratio,second_person_ratio,disagree_count,has_disagree,conflict_count,has_conflict,exclamations,questions,all_caps_ratio,vader_neg,vader_neu,vader_pos,vader_compound
46348fb6-7b7e-42f6-a30e-a4be79e87322,I spoke with sandy recently and he is working to get rid of the team sport credit.,2025-11-07 00:15:37.972000+00:00,29,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,BbfmtP6F,i spoke with sandy recently and he is working to get rid of the team sport credit.,82,0.16666666666666666,1,0,2025-11-07,1,0,0.012048192771084338,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.852,0.148,0.3818
88d04c07-3bd5-41ea-ad64-3ffccbf82445,if you are a girl with pit sweat. i stand with you as a dude. 🙌 screw shitty polyester tops!,2025-11-07 00:08:45.635000+00:00,79,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,vdA9LZvk,if you are a girl with pit sweat. i stand with you as a dude. raising_hands screw shitty polyester tops!,92,0.0125,0,0,2025-11-07,1,2,0.010752688172043012,0.021505376344086023,0,0,0.0,0.0,1.0,0.0,0.0,0.234,0.62,0.146,-0.2481
f5322f51-8c72-404e-97b6-c6c365f01d5a,The moon is looking pretty fucking amazing rn yall should peep if I had a good camera I’d be spamming pictures of ts,2025-11-06 23:39:12.588000+00:00,64,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,1j56CCua,the moon is looking pretty fucking amazing rn yall should peep if i had a good camera i’d be spamming pictures of ts,116,0.0,0,23,2025-11-06,2,0,0.017094017094017096,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.102,0.561,0.336,0.796
46cef71e-8379-4b83-ba7d-b56ab70bc67a,"If you’re a one day a weekend type person, go out tomorrow. If you don’t go out every weekend, go out tomorrow. This is without a doubt the best party of the year. If drinking isn’t your thing, still go out. It’s gonna be awesome",2025-11-06 23:32:49.577000+00:00,265,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,9K0JjoZY,"if you’re a one day a weekend type person, go out tomorrow. if you don’t go out every weekend, go out tomorrow. this is without a doubt the best party of the year. if drinking isn’t your thing, still go out. it’s gonna be awesome",229,0.015037593984962405,0,23,2025-11-06,0,3,0.0,0.013043478260869565,0,0,0.0,0.0,0.0,0.0,0.0,0.067,0.756,0.177,0.6749
76030f01-b41c-428d-997d-13296125c20e,So who wants to split an airbnb when the FAA cancels all our winter break flights in the next week 😭😭,2025-11-06 22:45:21.665000+00:00,30,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,hR4bJ3rr,so who wants to split an airbnb when the faa cancels all our winter break flights in the next week loudly_crying_face loudly_crying_face,101,0.06451612903225806,1,22,2025-11-06,1,0,0.00980392156862745,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.083,0.917,0.0,-0.2263
df70dd1a-1e43-4f77-89e5-5befa7999e9c,"Gotta mention how overpriced everything is asw, esp in the commons market. 6 $12 meal swipes a week out of which you can only get half of its actual worth is just exploiting students. And I heard they’re trying to increase prices more",2025-11-06 22:38:30.108000+00:00,16,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,qAylWoUb,"gotta mention how overpriced everything is asw, esp in the commons market. 6 $12 meal swipes a week out of which you can only get half of its actual worth is just exploiting students. and i heard they’re trying to increase prices more",234,0.0,0,22,2025-11-06,1,1,0.00425531914893617,0.00425531914893617,0,0,0.0,0.0,0.0,0.0,0.0,0.066,0.839,0.095,0.0772
637fba44-5b96-404c-b282-ffe1d37a0fa5,"I emailed Richard Terry and he told me that there are no current plans to alter the meal plan requirement, even when ‘28 students move into Martin Court. This is ridiculous, and we should (respectfully) let the administration know such.",2025-11-06 22:37:34.252000+00:00,79,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,rlQNlaC3,"i emailed richard terry and he told me that there are no current plans to alter the meal plan requirement, even when ‘28 students move into martin court. this is ridiculous, and we should (respectfully) let the administration know such.",236,0.0375,0,22,2025-11-06,3,0,0.012658227848101266,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.113,0.887,0.0,-0.5719
773cb6ed-2d33-4f31-bdd7-2991d3655c8f,Who’s the stupid fucking track kid with a scooter and the big ass water bottle,2025-11-06 22:23:56.201000+00:00,18,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,OdFHd4nu,who’s the stupid fucking track kid with a scooter and the big ass water bottle,78,0.0,0,22,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.365,0.635,0.0,-0.7845
36fad40d-2fca-4c23-930c-d8765b939efc,Maybe with increase in tuition we will get a better football team,2025-11-06 22:21:48.932000+00:00,31,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,TTv7F048,maybe with increase in tuition we will get a better football team,65,0.0625,1,22,2025-11-06,1,0,0.015151515151515152,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.366,0.6369
71e61ac4-cc89-4c72-b9d0-2a5661cbab0b,guys if rhe class i’m in only has 3 people does it get canceled. pls drop bathing and culture wri 101,2025-11-06 22:13:03.124000+00:00,7,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,zZXr4B9n,guys if rhe class i’m in only has 3 people does it get canceled. pls drop bathing and culture wri 101,101,0.25,1,22,2025-11-06,1,0,0.00980392156862745,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.098,0.841,0.061,-0.2023
abbb9a43-3093-4191-a511-5864600e34d6,It’s literally insane,2025-11-06 22:07:05.287000+00:00,16,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,2yDXjkSy,it’s literally insane,21,0.0,0,22,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.574,0.426,0.0,-0.4019
cb915242-b867-4613-bf33-d1e398c3671c,what is up with the fucking meanness on this app today? jesus christ. i’m reporting posts left and right. if you’re gonna be a dick do it to someone’s face.,2025-11-06 22:04:29.973000+00:00,27,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,sS6hXTuq,what is up with the fucking meanness on this app today? jesus christ. i’m reporting posts left and right. if you’re gonna be a dick do it to someone’s face.,156,0.07142857142857142,1,22,2025-11-06,1,1,0.006369426751592357,0.006369426751592357,0,0,0.0,0.0,0.0,1.0,0.0,0.105,0.895,0.0,-0.5106
219b1008-e5f5-414c-8fe4-0aec619c51df,Can we just appreciate my divine foresight? Fuck you Doug.,2025-11-06 21:56:33.894000+00:00,24,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,O0benYe6,can we just appreciate my divine foresight? fuck you doug.,58,0.0,0,21,2025-11-06,2,1,0.03389830508474576,0.01694915254237288,0,0,0.0,0.0,0.0,1.0,0.0,0.208,0.417,0.375,0.4215
d7cbc24e-18a7-4064-a787-330a96d03c88,Can we just talk abt how the sport credits that are required for graduation is maybe the dumbest shit ever.,2025-11-06 21:36:16.469000+00:00,78,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,4GJ0C849,can we just talk abt how the sport credits that are required for graduation is maybe the dumbest shit ever.,107,0.06329113924050633,1,21,2025-11-06,1,0,0.009259259259259259,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.261,0.644,0.095,-0.6597
fc4ab0d0-90b2-4f4b-b140-30c638d36fe2,i got that doug in me,2025-11-06 21:33:41.654000+00:00,33,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ZMjFXzon,i got that doug in me,21,0.0,0,21,2025-11-06,2,0,0.09090909090909091,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
233a6f54-716a-47c0-87a2-367a8c3f1713,CLOSE POOL OPERATIONS FOR WOMENS BASKETBALL GAMES TOO NOT JUST THE MENS,2025-11-06 21:22:47.498000+00:00,20,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,CaAv2s8o,close pool operations for womens basketball games too not just the mens,71,0.23809523809523808,1,21,2025-11-06,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40011724-f45e-4e7e-9acf-ec17033859af,hardest year?,2025-11-06 21:04:51.038000+00:00,2,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Ra80wz7n,hardest year?,13,0.0,0,21,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
b792b36b-cb4e-41f6-8c8a-2c30c9b1755e,Gee it’s gonna be so litty!!! Make sure not to drink too much caffeine freshmen 😜,2025-11-06 20:58:42.638000+00:00,16,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,63eNQ0Tj,gee it’s gonna be so litty!!! make sure not to drink too much caffeine freshmen winking_face_with_tongue,81,0.0,0,20,2025-11-06,0,0,0.0,0.0,1,1,1.0,1.0,3.0,0.0,0.0,0.0,0.813,0.187,0.533
20eade82-e49f-468b-8437-187002e358d9,"Christmas gift idea for your siblings
1. a calc",2025-11-06 20:47:32.443000+00:00,17,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,FGT3gkDC,christmas gift idea for your siblings 1. a calc,47,0.16666666666666666,1,20,2025-11-06,0,1,0.0,0.020833333333333332,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.707,0.293,0.4404
1d106238-5f97-4290-bcbf-5de80c470d1a,"On the positive side of things, mandatory meal plan means more gooning in the comms bathroom!",2025-11-06 20:44:35.208000+00:00,15,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,IACG0kC2,"on the positive side of things, mandatory meal plan means more gooning in the comms bathroom!",93,0.0,0,20,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.729,0.271,0.636
697ce620-a030-4897-8cea-a4de594fc2f7,BOILER ROOM got that Red Bull sponsorship!!!,2025-11-06 20:35:16.161000+00:00,130,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,cpCAi31x,boiler room got that red bull sponsorship!!!,44,0.022900763358778626,0,20,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
f3e94f1d-e4a0-42f5-9b00-c44bd8fc4431,how do i start speaking to the girl i linked during halloween?,2025-11-06 20:34:20.775000+00:00,5,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,pNcqqjAn,how do i start speaking to the girl i linked during halloween?,62,0.5,1,20,2025-11-06,2,0,0.031746031746031744,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
85f7e0a3-d9ab-4c92-ad6b-0bef18fded1b,Thoughts about pol 290 with Menkhaus K,2025-11-06 20:33:24.873000+00:00,6,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,VQ5yf5M4,thoughts about pol 290 with menkhaus k,38,0.14285714285714285,1,20,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c98d7b7d-e48a-4a17-9fdb-ea9e1c54f015,Trading Chem 115 for Bio 116,2025-11-06 20:20:26.005000+00:00,7,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,r49GJNJQ,trading chem 115 for bio 116,28,0.0,0,20,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
f55822b5-4eb2-4888-8f16-2a67a742604b,"Yes instead of making healthy food more affordable, improving FDA regulations, and making public spaces more suitable for exercise let’s just focus on more drugs…not to mention the state of SNAP right now",2025-11-06 20:14:14.068000+00:00,10,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Z4wRQM7O,"yes instead of making healthy food more affordable, improving fda regulations, and making public spaces more suitable for exercise let’s just focus on more drugs…not to mention the state of snap right now",204,0.45454545454545453,1,20,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.22,0.8166
2b94be98-9393-4d75-9903-892fd85f67f4,seeing one person take up an entire nummit booth to themselves just fills my heart with bliss,2025-11-06 20:12:35.544000+00:00,11,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Qe4UAW8H,seeing one person take up an entire nummit booth to themselves just fills my heart with bliss,93,0.0,0,20,2025-11-06,1,0,0.010638297872340425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.188,0.5719
c146994c-e68f-41e7-bed9-e68f03365d1b,Holding hands is a crazy place to draw the pda line 😆,2025-11-06 20:05:28.907000+00:00,182,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,yZx9hmpR,holding hands is a crazy place to draw the pda line grinning_squinting_face,53,0.00546448087431694,0,20,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.194,0.806,0.0,-0.34
34f8a95c-226b-4f76-90f3-6c4fb7042e87,Is it bad to pass fail a non major class as an Econ major?,2025-11-06 19:45:33.902000+00:00,22,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,YHn2ZXET,is it bad to pass fail a non major class as an econ major?,58,0.08695652173913043,1,19,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.389,0.611,0.0,-0.7906
dc781274-16b0-4c2a-96a1-036c288d919f,Did anyone get placed into Orgo 1 that would drop it,2025-11-06 19:35:45.630000+00:00,10,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ZicaUHwp,did anyone get placed into orgo 1 that would drop it,52,0.09090909090909091,1,19,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.189,0.811,0.0,-0.2732
3a321e13-e3e4-4bab-8196-6fe00fa00d18,Sandwich throwing dude in DC was found not guilty‼️🙌,2025-11-06 19:34:59.913000+00:00,24,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,aJLbuX8u,sandwich throwing dude in dc was found not guilty double_exclamation_mark raising_hands,52,0.0,0,19,2025-11-06,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.811,0.189,0.3252
68f727a6-97ca-4d82-8f71-fcdaf8ee667d,#OurMealsOurChoice,2025-11-06 19:30:30.250000+00:00,28,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,rdtxbjxY,#ourmealsourchoice,18,0.0,0,19,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c40e8d21-0aa6-485f-a568-0265e26f07cb,can the frat beef dissipate tomorrow so we can pack boiler room. I know you SAEs love your house music.,2025-11-06 19:13:44.435000+00:00,47,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,TjUbibCX,can the frat beef dissipate tomorrow so we can pack boiler room. i know you saes love your house music.,103,0.041666666666666664,0,19,2025-11-06,2,2,0.019230769230769232,0.019230769230769232,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.811,0.189,0.6369
ee2ecaa5-270a-44e9-ab40-44aa830114d0,Has anyone successfully hacked P/F two classes in the same semester?,2025-11-06 19:00:27.641000+00:00,4,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,3jb3OZhY,has anyone successfully hacked p/f two classes in the same semester?,68,0.2,1,19,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.181,0.604,0.215,0.128
f73b2022-d2b1-4665-ad5d-ccd2ed0116b8,"I don’t care if you’re gay, straight, or something else. If you’re a couple walking together holding hands I WILL throw rocks at you",2025-11-06 18:35:36.326000+00:00,37,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,1gXPxTAB,"i don’t care if you’re gay, straight, or something else. if you’re a couple walking together holding hands i will throw rocks at you",132,0.05263157894736842,0,18,2025-11-06,2,3,0.015037593984962405,0.022556390977443608,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.788,0.212,0.6249
d747109e-1976-4620-8091-13374383524a,Anyone know if the Union post office has envelopes for use?,2025-11-06 18:16:20.569000+00:00,4,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,xxTuppne,anyone know if the union post office has envelopes for use?,59,0.4,1,18,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74014c46-1fbb-4992-a777-9688c5b7adf6,Is intro to accounting useful for life? And is it hard?,2025-11-06 17:54:45.865000+00:00,7,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,gJjJGsrC,is intro to accounting useful for life? and is it hard?,55,0.0,0,17,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.0,0.0,0.102,0.659,0.239,0.4329
0bc668bb-3542-47e8-9367-bba8adc678aa,"It’s time to rise up and protest against the meal plan:
A. No incentive to cook 
B. Disadvantage for people with dietary restrictions
C. Pathetic commons food
D. Too less meal swipes that reset
#OurMealsOurChoice #LetUsChoose
UPVOTE",2025-11-06 17:35:24.346000+00:00,371,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,4RjqhgXQ,it’s time to rise up and protest against the meal plan: a. no incentive to cook b. disadvantage for people with dietary restrictions c. pathetic commons food d. too less meal swipes that reset #ourmealsourchoice #letuschoose upvote,232,0.008064516129032258,0,17,2025-11-06,0,0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.237,0.708,0.055,-0.802
9dbf4720-78ab-4954-a93b-68c7661bfb20,To the people screaming at the pool tables stfu you’re obnoxious as hell,2025-11-06 17:08:41.812000+00:00,27,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,8aXygwb4,to the people screaming at the pool tables stfu you’re obnoxious as hell,72,0.0,0,17,2025-11-06,0,1,0.0,0.0136986301369863,0,0,0.0,0.0,0.0,0.0,0.0,0.505,0.495,0.0,-0.8807
2baa8a66-2d9c-46de-8f3e-7ca1b488366c,Necklace outside of Davis apartment on path!,2025-11-06 17:06:51.561000+00:00,2,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,1sLRUEhf,necklace outside of davis apartment on path!,44,0.0,0,17,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
e9803230-5f03-477e-9798-5e00dd541558,are there any trips with davidson that are happening over winter break that sign ups are still available for,2025-11-06 16:38:03.863000+00:00,12,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,s5TlzDRm,are there any trips with davidson that are happening over winter break that sign ups are still available for,108,0.07692307692307693,1,16,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
776c6041-86f3-4680-be86-16ead2691fcf,How’s POL341 (eugenics) w netanyahu?,2025-11-06 16:34:12.051000+00:00,83,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,GJ9Z29Y3,how’s pol341 (eugenics) w netanyahu?,36,0.03571428571428571,0,16,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
e7139188-d623-476d-9c75-a7d9e4cd303a,Capitalism and using the wealth created by markets to fund a large social safety net for the poor.,2025-11-06 16:18:49.384000+00:00,31,4,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,pKAXuwEv,capitalism and using the wealth created by markets to fund a large social safety net for the poor.,98,0.125,1,16,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.129,0.539,0.332,0.5994
55a85be6-7b24-4f13-bb72-6b763995a0ee,I don’t understand how people all of a sudden think socialism will work. Idiots,2025-11-06 15:59:21.200000+00:00,36,5,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,OuMTglbw,i don’t understand how people all of a sudden think socialism will work. idiots,79,0.13513513513513514,1,15,2025-11-06,1,0,0.0125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
d46aef5a-d6bb-4fa6-907b-8903df7c0f52,Talk about economic inefficiency and the creation of black markets…,2025-11-06 15:58:31.890000+00:00,21,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,j1Gst8CF,talk about economic inefficiency and the creation of black markets…,67,0.045454545454545456,0,15,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.811,0.189,0.2732
c32b993d-cdd5-4f67-bb32-75bfb1ab658a,What system do you prefer and why? Please include a sentence or statement with each vote.,2025-11-06 15:20:49.375000+00:00,11,15,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,0VsSxSH1,what system do you prefer and why? please include a sentence or statement with each vote.,89,1.25,1,15,2025-11-06,0,1,0.0,0.011111111111111112,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.783,0.217,0.3818
778f0a74-4baf-4ebb-a968-a9be6528ad5b,"Tuesday, November 11, Common hour outside of chambers ?  Maybe people make signs for what they are mad about",2025-11-06 15:10:10.624000+00:00,34,6,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,bgv3pyfH,"tuesday, november 11, common hour outside of chambers ? maybe people make signs for what they are mad about",108,0.17142857142857143,1,15,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.158,0.842,0.0,-0.4939
5e857f06-076a-4a3d-8502-b6926c099aae,Who up dropping they foundations of liberalism,2025-11-06 14:40:42.487000+00:00,2,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,C3z8kAYA,who up dropping they foundations of liberalism,46,1.0,1,14,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
f2541526-b372-4a55-bc6a-e6144379b87e,"okay you can at least ask to be put on a wait list and not up to the add drop gods, this has worked for me several times!",2025-11-06 14:30:08.492000+00:00,62,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,ET2MK080,"okay you can at least ask to be put on a wait list and not up to the add drop gods, this has worked for me several times!",121,0.0,0,14,2025-11-06,1,1,0.00819672131147541,0.00819672131147541,1,1,1.0,1.0,1.0,0.0,0.0,0.082,0.853,0.065,-0.126
6d5eb420-a73b-4052-ba01-6bfd9eb96c6c,guys…is English prof brenda flanagan really as bad as they say she is on rate my prof..pls say no,2025-11-06 14:19:13.082000+00:00,13,14,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,dbATdCQr,guys…is english prof brenda flanagan really as bad as they say she is on rate my prof..pls say no,97,1.0,1,14,2025-11-06,1,0,0.01020408163265306,0.0,1,1,1.0,1.0,0.0,0.0,0.0,0.26,0.74,0.0,-0.7165
538817f3-9e54-41d3-9639-4dada1e43a75,TC set off fire alarm at nummit,2025-11-06 13:37:29.285000+00:00,8,1,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,6hrqwsA3,tc set off fire alarm at nummit,31,0.1111111111111111,1,13,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.49,0.51,0.0,-0.5859
c00cd2f0-b8da-4d67-8b1c-f00e4c4dcd36,Fire at Nummit 🚨,2025-11-06 13:34:55.199000+00:00,23,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,labgAieA,fire at nummit police_car_light,16,0.0,0,13,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.444,0.556,0.0,-0.34
c7445322-b580-458a-896f-dff57cbeee1a,Anyone with O’keefe’s 12:15 micro who wants to switch to the 9:40 one?,2025-11-06 06:45:31.357000+00:00,7,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,nAz3TIyg,anyone with o’keefe’s 12:15 micro who wants to switch to the 9:40 one?,70,0.0,0,6,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2629ebee-8550-4d93-8bc1-f0c625fdf2d1,Me after boiler room,2025-11-06 06:09:51.230000+00:00,40,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,XAnnBCGg,me after boiler room,20,0.0,0,6,2025-11-06,1,0,0.047619047619047616,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
e78a9706-705f-44d8-98a2-1f8e3ce8e2eb,Do you have to be hot to be a zip driver,2025-11-06 06:08:20.326000+00:00,31,3,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,Bk40MfnR,do you have to be hot to be a zip driver,40,0.09375,1,6,2025-11-06,0,1,0.0,0.024390243902439025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0a9380f6-56de-4d7d-95bb-acc44ef30039,easiest eco 101,2025-11-06 06:03:43.341000+00:00,14,2,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,FKcAQ1kE,easiest eco 101,15,0.13333333333333333,1,6,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.583,0.4215
3cfff7a4-17c6-44d2-8d73-a24a60cc3a12,Campo out here eye fucking me with their dumb ass high beams as I walk back to my dorm at 12:30,2025-11-06 05:37:05.756000+00:00,71,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,MufNgNEZ,campo out here eye fucking me with their dumb ass high beams as i walk back to my dorm at 12:30,95,0.0,0,5,2025-11-06,3,0,0.03125,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.274,0.726,0.0,-0.7783
13318f49-8b15-4065-a906-8377b42b8ddc,Yo can whoever is obliterating one of the base Belk toilets like once a week chill,2025-11-06 05:32:28.505000+00:00,49,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,2twEJcS6,yo can whoever is obliterating one of the base belk toilets like once a week chill,82,0.0,0,5,2025-11-06,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.848,0.152,0.3612
13bc15a1-9541-4508-a1ac-648c39848d13,Minimum height you want in a guy:,2025-11-06 05:27:04.342000+00:00,6,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,hwQZyxbW,minimum height you want in a guy:,33,0.0,0,5,2025-11-06,0,1,0.0,0.029411764705882353,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.794,0.206,0.0772
f386285d-a6ca-45ef-b7df-0aef70ce037d,As a senior I can say that Doug’s email yesterday was particularly noteworthy in that he didn’t start it with his usual bullshit preamble and he went straight to the “yo run your pockets” part of the email,2025-11-06 05:17:41.946000+00:00,103,0,Anonymous,1fcad7b1-fce2-4ae1-bd48-bd1917b62d98,sRK8fl9h,as a senior i can say that doug’s email yesterday was particularly noteworthy in that he didn’t start it with his usual bullshit preamble and he went straight to the “yo run your pockets” part of the email,205,0.0,0,5,2025-11-06,1,1,0.0048543689320388345,0.0048543689320388345,0,0,0.0,0.0,0.0,0.0,0.0,0.096,0.856,0.048,-0.4404
